"Year","State","County","Acres_Planted","Acres_Harvested","Yield","Latest","Oldest","Longitude","Latitude","Jan_Tmax","Feb_Tmax","Mar_Tmax","Apr_Tmax","May_Tmax","Jun_Tmax","Jul_Tmax","Aug_Tmax","Sep_Tmax","Oct_Tmax","Nov_Tmax","Dec_Tmax","Jan_Tmin","Feb_Tmin","Mar_Tmin","Apr_Tmin","May_Tmin","Jun_Tmin","Jul_Tmin","Aug_Tmin","Sep_Tmin","Oct_Tmin","Nov_Tmin","Dec_Tmin","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","SpaceVar"
1977,"SD","CORSON",5100,4300,400,2012,1977,-101.1969,45.7087,-9.50973606109619,2.57333970069885,8.49959564208984,18.3645496368408,25.8246631622314,27.7200527191162,30.952823638916,26.2646236419678,21.2869548797607,15.222638130188,4.68142032623291,-6.31351804733276,-22.4560508728027,-8.25248622894287,-4.97896003723145,2.25894236564636,10.2096090316772,13.2140741348267,15.2412347793579,11.063759803772,8.28254127502441,1.50968396663666,-7.83156394958496,-15.844141960144,4.87079668045044,13.4704208374023,58.2432899475098,7.53447008132935,46.9513816833496,72.3706283569336,59.9412651062012,56.9222412109375,102.800910949707,34.2159538269043,34.7218132019043,32.6700859069824,1
1977,"SD","HARDING",1200,1150,450,2016,1977,-103.4959,45.5804,-8.85934162139893,3.8364953994751,8.41555118560791,16.8618087768555,23.6736679077148,27.9973468780518,30.2034683227539,25.7711620330811,20.9307441711426,15.0885381698608,4.34980773925781,-4.94978284835815,-21.223030090332,-6.79605054855347,-5.58696031570435,0.56955361366272,7.70560550689697,12.0490188598633,13.8174123764038,9.11302947998047,6.57177543640137,0.252917975187302,-8.9893741607666,-14.8589172363281,14.3371734619141,9.48291492462158,40.8440628051758,8.45530128479004,43.3942565917969,54.2413024902344,66.8492736816406,46.5477638244629,84.3119583129883,55.216926574707,24.20041847229,19.4464416503906,1
1977,"SD","PERKINS",1100,1050,400,2014,1977,-102.4759,45.4904,-9.33647441864014,2.95012259483337,7.98911952972412,17.3397808074951,24.2381114959717,28.215913772583,30.1990776062012,25.8677463531494,20.703405380249,14.184624671936,4.11040306091309,-5.96533298492432,-20.886100769043,-6.9367733001709,-5.29455518722534,1.5309499502182,8.59756278991699,12.4606046676636,14.2560033798218,9.92813110351562,7.17059803009033,0.882718086242676,-8.5615348815918,-14.2400884628296,17.2411422729492,13.6209173202515,41.1770362854004,10.998857498169,36.2535095214844,46.391357421875,105.847389221191,51.5097541809082,107.083221435547,40.1119995117188,42.2626419067383,20.975528717041,1
1977,"SD","BROWN",19400,18800,850,2008,1977,-98.3516,45.5898,-12.7139320373535,0.591440796852112,4.96728372573853,18.6056747436523,25.1675415039062,26.9357070922852,31.1137390136719,25.6609516143799,21.3810520172119,14.5973997116089,1.01184630393982,-9.08763313293457,-23.6136093139648,-11.074179649353,-4.78260898590088,2.93320059776306,10.9971923828125,12.4291334152222,15.5214881896973,10.9406156539917,8.49512577056885,0.539806008338928,-8.40707874298096,-16.5174865722656,7.25234460830688,21.2645473480225,86.3951110839844,21.9928779602051,72.4327087402344,55.7393074035645,59.3922500610352,64.9293823242188,110.85132598877,32.9855461120605,56.3988418579102,19.8436813354492,1
1977,"SD","EDMUNDS",5500,5400,850,2009,1977,-99.2155,45.4188,-11.7616548538208,1.79207527637482,6.09860324859619,18.5191154479981,24.6635990142822,27.4072494506836,31.165548324585,26.4793834686279,22.1566390991211,15.0620489120483,0.98427426815033,-8.46411037445068,-22.302526473999,-9.67572402954102,-4.3187952041626,2.91999793052673,10.3231601715088,12.4613237380981,14.7698926925659,10.7538738250732,8.88564109802246,0.811590433120728,-8.09519958496094,-16.0271339416504,10.5311117172241,24.3658962249756,89.7494506835938,27.6399765014648,82.0670852661133,62.9494209289551,63.5023040771484,72.7750396728516,60.4655075073242,31.2796478271484,65.7943801879883,22.7666664123535,1
1977,"SD","FAULK",3200,3100,850,2017,1977,-99.1453,45.0711,-10.7756862640381,2.07089686393738,5.89797878265381,18.7257671356201,24.9182586669922,27.3906326293945,31.4316272735596,26.9203357696533,22.6362571716309,15.4509735107422,2.0355908870697,-7.32125329971313,-22.6657752990723,-10.10218334198,-4.82763814926147,2.99707055091858,10.3284816741943,12.8488492965698,15.3936023712158,11.1290054321289,9.00511837005615,1.06575000286102,-8.11937999725342,-15.6396551132202,6.62248992919922,31.9436683654785,110.204795837402,39.359001159668,60.3570671081543,85.7882232666016,46.5202178955078,43.5865440368652,86.1926422119141,30.1988868713379,52.0758972167969,16.8114395141602,1
1977,"SD","MCPHERSON",2500,2200,800,2012,1977,-99.2215,45.7664,-12.486668586731,0.978813588619232,6.02663993835449,18.3555030822754,24.5922565460205,26.9248657226562,30.6051330566406,25.3069152832031,20.8196601867676,14.5611515045166,0.433468282222748,-9.08891296386719,-23.5149688720703,-10.5566110610962,-5.15883350372315,2.0434844493866,9.93372058868408,11.8323030471802,14.3935070037842,10.0307598114014,8.138747215271,0.523740172386169,-8.94235038757324,-17.0049953460693,11.5955390930176,16.5691432952881,73.5756607055664,22.9696521759033,75.1564178466797,52.8062210083008,52.723690032959,78.7491683959961,76.6340026855469,31.7869472503662,62.7748374938965,25.2824230194092,1
1977,"SD","SPINK",25900,25400,1010,2015,1977,-98.3463,44.9381,-11.0725908279419,1.79118990898132,5.15839147567749,18.3978824615479,25.8146457672119,27.7422389984131,31.6916637420654,26.4007377624512,22.5975704193115,14.810604095459,2.43121242523193,-6.79511117935181,-22.3278484344482,-10.0197629928589,-4.25504922866821,4.02490568161011,11.7188758850098,13.0824680328369,16.2946929931641,11.7499780654907,9.65761089324951,1.57962679862976,-7.3188648223877,-15.6106681823731,5.9606499671936,39.5166053771973,134.954254150391,44.2685165405273,56.6499176025391,98.1528930664062,27.7916870117188,69.6414642333984,106.830673217773,35.9743766784668,64.3436584472656,23.1665134429932,1
1977,"SD","WALWORTH",3500,3450,800,2014,1977,-100.0316,45.4299,-10.4021759033203,1.88525152206421,6.5477557182312,17.6980457305908,24.5730686187744,26.7866344451904,30.337553024292,26.0027084350586,21.4934253692627,14.3678159713745,2.35895895957947,-7.12351989746094,-21.7460212707519,-8.45133018493652,-3.83719778060913,2.77371048927307,10.738410949707,12.6065406799316,15.8427047729492,11.2918882369995,9.16433906555176,1.82160270214081,-7.00009393692017,-15.1482181549072,9.22432613372803,16.2901821136475,96.719856262207,28.1182041168213,64.9130783081055,75.12060546875,57.0268440246582,60.5469245910645,78.4262542724609,25.8467693328857,62.2317771911621,21.3196506500244,1
1977,"SD","CLARK",2000,1800,900,2006,1977,-97.7295,44.8582,-11.9754228591919,0.391140818595886,5.28805828094482,18.0041790008545,25.1198196411133,26.3967132568359,29.990852355957,24.6069946289062,21.6655330657959,14.598970413208,2.01125168800354,-8.19658946990967,-23.9247398376465,-11.4662857055664,-5.11130428314209,2.96220302581787,11.1159753799438,13.1854314804077,15.9499235153198,11.3917903900147,9.10151100158691,0.887827396392822,-7.56665420532227,-16.8824787139893,15.0755634307861,36.2286758422852,87.8618469238281,69.5554580688477,51.5738296508789,146.853591918945,44.2647895812988,76.8493041992188,91.4393539428711,61.4001388549805,73.7842559814453,32.638011932373,1
