"Year","State","County","Acres_Planted","Acres_Harvested","Yield","Latest","Oldest","Longitude","Latitude","Jan_Tmax","Feb_Tmax","Mar_Tmax","Apr_Tmax","May_Tmax","Jun_Tmax","Jul_Tmax","Aug_Tmax","Sep_Tmax","Oct_Tmax","Nov_Tmax","Dec_Tmax","Jan_Tmin","Feb_Tmin","Mar_Tmin","Apr_Tmin","May_Tmin","Jun_Tmin","Jul_Tmin","Aug_Tmin","Sep_Tmin","Oct_Tmin","Nov_Tmin","Dec_Tmin","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","SpaceVar"
1977,"MN","BECKER",8400,7900,1600,2005,1977,-95.6738,46.9346,-16.2461471557617,-4.12543439865112,4.87240791320801,16.0967140197754,24.7527446746826,24.2199573516846,27.2653770446777,21.8893661499023,17.588981628418,13.1154317855835,-0.0981280878186226,-10.7393064498901,-25.7377204895019,-15.0617580413818,-5.91064977645874,1.74350309371948,11.4141540527344,11.1405868530273,13.8938360214233,9.16439628601074,8.30043601989746,0.681831777095795,-9.09673500061035,-19.1539192199707,16.0725288391113,25.0042991638184,53.0698127746582,43.524787902832,86.6194686889648,80.3155670166016,85.3813781738281,95.8281173706055,176.345428466797,69.1388549804688,100.780395507812,21.5867080688477,1
1977,"MN","CLAY",40500,40000,1610,2007,1977,-96.4906,46.8924,-15.3610382080078,-3.31005907058716,5.25716543197632,17.4766941070557,26.3782367706299,26.0489921569824,28.8388233184814,23.7441120147705,19.4413986206055,14.6221418380737,0.735289037227631,-10.213945388794,-25.600564956665,-13.5149793624878,-5.59068870544434,2.25086975097656,12.4781608581543,12.5736713409424,15.71702003479,10.17320728302,9.19283390045166,1.33458805084228,-8.95798301696777,-18.6300945281982,16.8031959533691,28.2740688323975,38.4858360290527,28.9056072235107,127.289108276367,55.7245254516602,106.53434753418,70.0115280151367,112.47452545166,63.1513748168945,104.842826843262,17.1931762695312,1
1977,"MN","KITTSON",3000,2900,1410,2017,1977,-96.7826,48.7766,-15.9867792129517,-5.32475614547729,3.30856895446777,16.4110908508301,26.4167022705078,23.7019958496094,27.2848110198975,22.1888408660889,17.1930236816406,14.0860500335693,-0.106487043201923,-12.1179132461548,-26.4754905700684,-16.5208206176758,-6.40261077880859,0.513336479663849,10.8172311782837,11.0309743881226,13.3902215957642,7.82685661315918,8.28777408599854,0.997104048728943,-9.51034069061279,-19.8396053314209,25.0365085601807,23.2085571289062,19.7355060577393,9.88290882110596,143.223358154297,75.7594528198242,65.7429885864258,58.2707290649414,130.67839050293,28.6635608673096,49.0917892456055,31.3460197448731,1
1977,"MN","MARSHALL",21100,21000,1580,2014,1977,-96.3685,48.3581,-15.8445625305176,-5.4853515625,3.44157361984253,16.3918571472168,25.7893714904785,24.6091556549072,27.4819488525391,22.470193862915,16.8625087738037,13.7551383972168,-1.00611424446106,-11.5792579650879,-26.4428443908691,-15.8512926101685,-6.22003936767578,0.303638875484467,10.9735240936279,11.4367895126343,13.6262836456299,8.10523891448975,8.03272914886475,1.04706752300262,-9.69720363616943,-20.0338153839111,17.157262802124,22.9982795715332,20.5156631469727,11.1221523284912,134.433517456055,56.6219863891602,91.1721801757812,60.5519676208496,113.718688964844,45.6919975280762,72.8679504394531,25.2945823669434,1
1977,"MN","NORMAN",45000,44900,1550,2016,1977,-96.4551,47.3265,-16.0578460693359,-4.53898477554321,4.6802568435669,17.2290668487549,26.1761741638184,25.8993034362793,28.9696960449219,23.6219463348389,18.9556331634521,13.8413152694702,-0.204627826809883,-10.647271156311,-25.832576751709,-14.3859643936157,-5.84767913818359,1.62357330322266,11.8847885131836,12.1106586456299,14.9231061935425,9.95554161071777,8.95813179016113,1.3799262046814,-9.18619823455811,-18.7971420288086,16.6337032318115,27.2781257629394,34.9936981201172,29.684175491333,75.1303176879883,64.983772277832,64.7729568481445,104.214134216309,127.51692199707,50.757209777832,101.824401855469,23.2693557739258,1
1977,"MN","PENNINGTON",8400,8200,1470,2009,1977,-96.0367,48.0662,-15.7424249649048,-5.15128517150879,3.63502430915833,16.5004158020019,25.5365467071533,24.4539127349854,27.5864105224609,22.2360382080078,16.9664363861084,13.667989730835,-0.729270994663239,-11.0427951812744,-26.109827041626,-15.7510938644409,-6.45012950897217,0.593078315258026,10.6885328292847,11.5329990386963,13.946310043335,8.19012546539307,7.76602602005005,1.00347244739532,-9.86604881286621,-20.3419685363769,17.3785800933838,21.6863040924072,22.3944873809814,14.5130996704102,133.91667175293,61.4312438964844,89.7268905639648,76.5097427368164,109.347640991211,57.9609832763672,62.3764533996582,30.4008064270019,1
1977,"MN","POLK",38100,38000,1553,2010,1977,-96.4018,47.7738,-15.8451042175293,-5.13533115386963,3.87002372741699,16.833309173584,25.5173625946045,25.0472068786621,28.0099754333496,22.8102207183838,17.9004592895508,14.0067186355591,-0.31631937623024,-11.5843667984009,-25.5111923217773,-15.0237426757812,-5.71840715408325,1.42875742912293,11.4176340103149,11.7081527709961,14.8969039916992,9.51635456085205,8.45499420166016,1.84578335285187,-9.11101341247559,-19.5413284301758,15.4605293273926,32.4509925842285,25.9183368682861,20.1429843902588,126.870880126953,80.2722702026367,96.7675933837891,73.5685348510742,102.195854187012,53.1274719238281,69.4239120483398,30.2781810760498,1
1977,"MN","RED LAKE",6600,6400,1560,2009,1977,-96.0953,47.8717,-16.0296878814697,-5.26965188980103,3.65076804161072,16.5491847991943,25.426456451416,24.5107135772705,27.6923046112061,22.2594490051269,17.3638038635254,13.574462890625,-0.457763940095901,-11.4102191925049,-25.8427391052246,-15.428750038147,-6.19452142715454,1.04721450805664,10.9457235336304,11.5740652084351,14.3004207611084,8.72895622253418,7.91012668609619,1.26580262184143,-9.63020420074463,-20.2845401763916,18.1437969207764,26.9931755065918,24.4825267791748,15.5273580551147,120.123199462891,66.6564254760742,104.166481018066,79.9987487792969,111.707023620605,57.4242057800293,66.7624740600586,30.3911285400391,1
1977,"MN","ROSEAU",5500,5400,1560,2016,1977,-95.8107,48.7751,-16.0176467895508,-5.6298770904541,3.52391672134399,15.4459037780762,25.2229232788086,23.4030799865723,26.7537841796875,21.7836017608643,17.33860206604,13.6040859222412,-0.914510011672974,-11.8426856994629,-26.7615261077881,-16.7569026947021,-7.47115659713745,-0.508589386940002,10.461784362793,10.846230506897,12.8731164932251,7.40510702133179,7.5341157913208,0.670794725418091,-10.5335884094238,-20.5864963531494,13.5087203979492,21.6984977722168,30.2177677154541,8.87746715545654,84.4189147949219,100.503303527832,74.8576583862305,51.286678314209,117.63599395752,25.2099685668945,68.905891418457,12.4291439056397,1
1977,"MN","OTTER TAIL",8300,8200,1540,2016,1977,-95.7079,46.4088,-15.5496921539307,-3.12836885452271,5.11264085769653,15.9638710021973,25.0123481750488,24.5854969024658,27.74245262146,22.5407409667969,18.8347854614258,13.1037397384644,0.672867715358734,-9.43448925018311,-26.3905124664307,-14.0965566635132,-5.14408349990845,2.49242734909058,11.6445035934448,12.1365671157837,15.0713901519775,10.338210105896,9.01579666137695,1.17663478851318,-8.77730560302734,-18.14231300354,14.1593494415283,28.0710792541504,46.6132049560547,74.1682510375977,67.9818878173828,94.5505676269531,92.6271133422852,99.4324340820312,128.663162231445,70.1229705810547,86.4762802124023,26.4684238433838,1
